Date,Australia,Brazil,Canada,Germany,France,Hongkong,Japan,Malaysia,US,India,Close
2017-09-14,2.709,9.82,2.07,0.4,0.701,1.51,0.035,4.03,2.2,6.59,11070.490234
2017-09-15,2.725,9.82,2.09,0.42,0.717,1.51,0.015,4.03,2.2,6.6,11063.099609
2017-09-19,2.796,9.74,2.09,0.4,0.724,1.59,0.026,4.04,2.24,6.59,11083.900391
2017-09-20,2.81,9.7,2.1,0.44,0.727,1.62,0.026,4.06,2.28,6.58,11191.129883
2017-09-21,2.81,9.63,2.12,0.47,0.734,1.65,0.026,4.09,2.27,6.67,11098.339844
2017-09-25,2.784,9.77,2.09,0.41,0.697,1.63,0.021,4.08,2.22,6.62,10930.669922
2017-09-26,2.756,9.73,2.11,0.4,0.705,1.61,0.026,4.08,2.24,6.67,10950.769531
2017-09-27,2.772,9.83,2.13,0.47,0.761,1.65,0.047,4.08,2.31,6.67,11036.780273
2017-09-28,2.844,9.79,2.12,0.5,0.77,1.72,0.069,4.11,2.31,6.64,11031.419922
2017-09-29,2.825,9.75,2.1,0.45,0.748,1.71,0.062,4.11,2.33,6.66,11087.19043
2017-10-10,2.82,9.75,2.12,0.44,0.872,1.76,0.059,4.12,2.35,6.74,11329.509766
2017-10-11,2.805,9.83,2.1,0.45,0.889,1.77,0.063,4.12,2.35,6.74,11312.5
2017-10-13,2.78,9.82,2.03,0.43,0.815,1.74,0.063,4.12,2.28,6.73,11399.089844
2017-10-16,2.736,9.84,2.02,0.4,0.794,1.7,0.064,4.12,2.3,6.73,11271.200195
2017-10-17,2.752,9.73,2.01,0.37,0.782,1.7,0.069,4.12,2.3,6.76,11275.339844
2017-10-23,2.789,9.71,2.02,0.43,0.845,1.88,0.069,4.14,2.38,6.8,11306.30957
2017-10-24,2.765,9.7,2.06,0.46,0.88,1.82,0.069,4.15,2.42,6.78,11339.129883
2017-10-25,2.75,9.64,2.04,0.48,0.883,1.88,0.07,4.17,2.44,6.81,11437.209961
2017-10-26,2.745,9.81,2.03,0.47,0.843,1.88,0.07,4.19,2.46,6.8,11461.280273
2017-10-27,2.766,9.74,1.98,0.41,0.794,1.9,0.07,4.19,2.42,6.81,11444.519531
2017-10-30,2.723,9.88,1.96,0.38,0.766,1.82,0.07,4.19,2.37,6.88,11312.610352
2017-11-01,2.695,9.95,1.97,0.37,0.761,1.82,0.06,4.15,2.37,6.89,11350.320313
2017-11-06,2.563,10.05,1.92,0.34,0.725,1.83,0.026,4.15,2.32,6.89,11373.740234
2017-11-07,2.578,10.1,1.89,0.35,0.688,1.83,0.032,4.15,2.32,6.93,11467.969727
2017-11-08,2.569,10.04,1.91,0.32,0.691,1.8,0.027,4.15,2.32,6.94,11447.400391
2017-11-09,2.592,10.08,1.93,0.33,0.757,1.8,0.032,4.22,2.33,6.93,11553.240234
2017-11-10,2.607,10.22,1.96,0.39,0.784,1.74,0.042,4.24,2.4,6.96,11645.049805
2017-11-14,2.653,10.51,1.95,0.41,0.753,1.76,0.053,4.36,2.38,7.05,11582.919922
2017-11-15,2.583,10.49,1.91,0.36,0.733,1.73,0.048,4.32,2.33,7.02,11462.110352
2017-11-16,2.58,10.3,1.97,0.39,0.725,1.73,0.048,4.33,2.37,7.06,11537.959961
2017-11-17,2.57,10.18,1.94,0.38,0.708,1.73,0.038,4.34,2.35,7.05,11292.929688
2017-11-20,2.541,10.17,1.96,0.36,0.698,1.7,0.039,4.33,2.37,6.89,11437.549805
2017-11-21,2.547,10.12,1.92,0.34,0.663,1.73,0.033,4.31,2.36,6.9,11602.099609
2017-11-22,2.523,10.11,1.9,0.37,0.67,1.75,0.029,4.26,2.32,6.96,11560.799805
2017-11-24,2.503,10.18,1.89,0.37,0.702,1.78,0.035,4.26,2.34,7.0,11168.389648
2017-11-27,2.523,10.17,1.86,0.36,0.678,1.84,0.041,4.28,2.32,7.06,10954.179688
2017-11-28,2.494,10.14,1.84,0.33,0.675,1.84,0.046,4.28,2.34,7.03,11091.139648
2017-11-29,2.469,10.31,1.88,0.37,0.711,1.83,0.035,4.28,2.37,7.03,11082.129883
2017-11-30,2.499,10.39,1.89,0.38,0.685,1.87,0.04,4.27,2.42,7.06,10944.099609
2017-12-04,2.544,10.26,1.93,0.34,0.649,1.9,0.045,4.27,2.37,7.08,11014.549805
2017-12-05,2.6,10.27,1.9,0.33,0.634,1.92,0.053,4.26,2.36,7.06,10854.759766
2017-12-06,2.509,10.14,1.84,0.3,0.617,1.89,0.049,4.27,2.33,7.03,10911.330078
2017-12-07,2.514,10.25,1.85,0.3,0.612,1.84,0.049,4.28,2.37,7.05,10801.25
2017-12-08,2.529,10.2,1.85,0.32,0.629,1.89,0.044,4.28,2.38,7.09,10935.05957
2017-12-11,2.56,10.28,1.86,0.29,0.627,1.82,0.044,4.28,2.39,7.17,11143.259766
2017-12-12,2.523,10.34,1.86,0.31,0.648,1.85,0.04,4.29,2.4,7.19,11043.209961
2017-12-13,2.526,10.27,1.84,0.33,0.665,1.87,0.045,4.29,2.36,7.17,11143.889648
2017-12-14,2.56,10.35,1.86,0.33,0.657,1.85,0.045,4.29,2.35,7.13,11110.179688
2017-12-15,2.528,10.41,1.83,0.3,0.634,1.83,0.04,4.29,2.35,7.13,10998.120117
2017-12-18,2.534,10.52,1.86,0.3,0.633,1.8,0.036,4.3,2.39,7.18,10960.120117
2017-12-19,2.58,10.57,1.93,0.32,0.706,1.82,0.036,4.29,2.46,7.18,11074.990234
2017-12-20,2.642,10.49,1.98,0.37,0.742,1.85,0.051,4.3,2.49,7.22,11003.330078
2017-12-21,2.671,10.38,2.03,0.42,0.743,1.9,0.056,4.3,2.48,7.21,11118.25
2017-12-22,2.716,10.39,2.02,0.41,0.745,1.89,0.046,4.3,2.48,7.27,11094.160156
2017-12-27,2.696,10.37,1.98,0.41,0.717,1.89,0.052,4.29,2.42,7.22,10911.209961
2017-12-28,2.671,10.27,2.03,0.41,0.769,1.82,0.052,4.26,2.43,7.4,10974.009766
2017-12-29,2.637,10.21,2.04,0.42,0.785,1.81,0.047,4.21,2.4,7.33,11040.450195
2018-01-04,2.655,10.05,2.08,0.45,0.794,1.88,0.052,4.16,2.46,7.33,11341.349609
2018-01-05,2.614,10.09,2.15,0.43,0.799,1.89,0.057,4.14,2.47,7.29,11342.849609
2018-01-09,2.649,10.03,2.2,0.43,0.811,1.97,0.067,4.14,2.55,7.37,11447.089844
2018-01-10,2.694,9.99,2.16,0.54,0.821,2.01,0.083,4.18,2.55,7.44,11437.080078
2018-01-11,2.708,9.92,2.17,0.52,0.879,1.98,0.068,4.15,2.54,7.44,11464.200195
2018-01-12,2.728,9.85,2.18,0.58,0.862,1.94,0.073,4.13,2.55,7.46,11461.990234
2018-01-16,2.75,9.92,2.18,0.56,0.842,1.95,0.079,4.14,2.54,7.55,11386.910156
2018-01-17,2.765,9.92,2.2,0.55,0.841,2.0,0.084,4.15,2.57,7.42,11303.969727
2018-01-18,2.791,9.84,2.23,0.59,0.844,2.02,0.079,4.17,2.62,7.47,11319.910156
2018-01-19,2.844,9.9,2.23,0.58,0.841,2.06,0.079,4.18,2.64,7.48,11296.269531
2018-01-22,2.841,9.92,2.24,0.58,0.85,2.08,0.079,4.2,2.66,7.46,11513.080078
2018-01-23,2.812,10.02,2.23,0.55,0.844,2.03,0.074,4.2,2.63,7.41,11555.25
2018-01-24,2.809,9.74,2.26,0.58,0.866,1.98,0.079,4.19,2.65,7.28,11607.570313
2018-01-25,2.829,9.85,2.24,0.59,0.891,2.02,0.084,4.17,2.63,7.31,11552.55957
2018-01-29,2.836,9.78,2.28,0.67,0.969,2.03,0.085,4.16,2.7,7.44,11352.719727
2018-01-30,2.846,9.79,2.3,0.68,0.964,2.05,0.095,4.17,2.73,7.43,11278.780273
2018-02-02,2.815,9.83,2.36,0.74,1.033,2.1,0.085,4.17,2.84,7.56,10925.160156
2018-02-05,2.921,9.87,2.32,0.73,1.007,2.15,0.086,4.19,2.77,7.61,10836.25
2018-02-06,2.808,9.79,2.36,0.68,0.965,2.02,0.075,4.2,2.79,7.57,10377.610352
2018-02-07,2.829,9.77,2.38,0.69,0.98,2.02,0.075,4.21,2.84,7.53,10246.969727
2018-02-08,2.875,9.87,2.36,0.76,1.021,2.06,0.081,4.21,2.85,7.47,10372.589844
2018-02-09,2.846,9.96,2.35,0.75,0.985,2.06,0.071,4.21,2.83,7.49,10001.230469
2018-02-14,2.837,9.91,2.37,0.73,0.993,1.99,0.066,4.21,2.91,7.49,10431.910156
2018-02-22,2.861,9.83,2.3,0.71,0.988,2.08,0.058,4.23,2.92,7.75,10658.94043
2018-02-23,2.834,9.75,2.25,0.68,0.932,2.05,0.053,4.23,2.88,7.67,10662.790039
2018-02-26,2.764,9.6,2.24,0.66,0.936,2.0,0.054,4.23,2.86,7.69,10895.55957
2018-02-27,2.745,9.65,2.27,0.67,0.952,1.97,0.049,4.23,2.9,7.67,10807.530273
2018-02-28,2.796,9.62,2.23,0.67,0.929,2.02,0.054,4.23,2.87,7.73,10828.730469
2018-03-01,2.74,9.62,2.17,0.63,0.905,1.98,0.048,4.21,2.81,7.74,10943.129883
2018-03-05,2.732,9.47,2.19,0.63,0.899,1.98,0.038,4.2,2.88,7.78,10875.679688
2018-03-06,2.807,9.49,2.23,0.65,0.934,2.01,0.049,4.2,2.88,7.78,11007.950195
2018-03-07,2.781,9.55,2.23,0.67,0.903,2.08,0.044,4.17,2.89,7.68,10904.990234
2018-03-08,2.792,9.58,2.23,0.67,0.881,2.05,0.049,4.16,2.86,7.66,11019.080078
2018-03-09,2.772,9.61,2.27,0.65,0.9,2.1,0.044,4.16,2.9,7.67,11194.910156
2018-03-12,2.809,9.59,2.24,0.64,0.87,2.07,0.044,4.16,2.87,7.63,11326.269531
2018-03-13,2.797,9.49,2.2,0.62,0.857,2.04,0.045,4.16,2.84,7.65,11241.410156
2018-03-14,2.733,9.49,2.16,0.62,0.833,1.98,0.045,4.15,2.81,7.69,11139.629883
2018-03-15,2.699,9.5,2.14,0.59,0.821,1.95,0.04,4.15,2.82,7.63,11163.650391
2018-03-16,2.684,9.45,2.14,0.56,0.831,1.92,0.031,4.16,2.85,7.56,11051.120117
2018-03-19,2.697,9.49,2.17,0.57,0.83,1.98,0.036,4.17,2.85,7.61,11068.490234
2018-03-20,2.692,9.54,2.2,0.58,0.822,1.97,0.036,4.17,2.89,7.62,11077.799805
2018-03-22,2.696,9.46,2.17,0.56,0.772,2.02,0.031,4.16,2.83,7.56,10877.25
2018-03-23,2.644,9.54,2.19,0.52,0.763,2.02,0.016,4.16,2.82,7.56,10439.990234
2018-03-26,2.658,9.49,2.23,0.54,0.771,2.04,0.022,4.15,2.85,7.62,10564.379883
2018-03-27,2.65,9.52,2.14,0.52,0.731,2.03,0.032,4.15,2.78,7.33,10775.709961
2018-03-28,2.585,9.53,2.11,0.48,0.732,1.96,0.032,4.15,2.77,7.4,10630.69043
2018-04-03,2.602,9.59,2.14,0.5,0.737,1.96,0.022,4.16,2.79,7.33,10754.290039
2018-04-04,2.628,9.61,2.17,0.5,0.733,1.95,0.027,4.16,2.79,7.29,10684.55957
2018-04-09,2.669,9.74,2.14,0.5,0.738,1.94,0.033,4.16,2.78,7.23,10653.379883
2018-04-10,2.699,9.7,2.18,0.5,0.756,1.94,0.033,4.16,2.8,7.38,10765.620117
2018-04-11,2.675,9.63,2.2,0.51,0.735,1.94,0.028,4.16,2.79,7.54,10808.370117
2018-04-12,2.66,9.65,2.27,0.5,0.762,1.94,0.033,4.17,2.83,7.47,10726.950195
2018-04-13,2.731,9.71,2.23,0.52,0.752,1.98,0.033,4.19,2.82,7.43,10687.019531
2018-04-16,2.742,9.73,2.27,0.54,0.753,2.04,0.039,4.19,2.83,7.49,10621.790039
2018-04-17,2.761,9.67,2.24,0.53,0.739,2.05,0.039,4.19,2.82,7.49,10395.160156
2018-04-18,2.746,9.58,2.28,0.5,0.748,2.1,0.034,4.2,2.87,7.54,10491.150391
2018-04-19,2.78,9.59,2.32,0.56,0.824,2.14,0.039,4.21,2.92,7.63,10598.349609
2018-04-20,2.804,9.62,2.33,0.59,0.808,2.16,0.059,4.22,2.96,7.72,10408.910156
2018-04-23,2.863,9.72,2.35,0.63,0.851,2.21,0.06,4.25,2.98,7.74,10330.629883
2018-04-24,2.836,9.77,2.34,0.62,0.863,2.2,0.055,4.28,3.0,7.68,10556.820313
2018-04-26,2.86,9.7,2.35,0.62,0.817,2.22,0.06,4.3,3.0,7.76,10292.120117
2018-04-27,2.821,9.61,2.32,0.57,0.794,2.2,0.055,4.32,2.96,7.77,10324.469727
2018-05-02,2.794,9.72,2.36,0.58,0.803,2.2,0.045,4.32,2.97,7.73,10342.849609
2018-05-07,2.754,9.79,2.32,0.53,0.763,2.21,0.046,4.32,2.95,7.62,10626.509766
2018-05-08,2.739,9.9,2.35,0.53,0.803,2.2,0.05,4.32,2.97,7.58,10707.799805
2018-05-14,2.769,10.01,2.42,0.6,0.836,2.17,0.052,4.33,3.0,7.83,10671.459961
2018-05-15,2.826,10.05,2.48,0.62,0.866,2.22,0.058,4.32,3.08,7.9,10747.990234
2018-05-16,2.881,10.05,2.5,0.62,0.856,2.28,0.058,4.33,3.09,7.9,10701.320313
2018-05-17,2.921,10.12,2.52,0.63,0.875,2.38,0.062,4.34,3.11,7.88,10635.5
2018-05-18,2.902,10.4,2.48,0.63,0.832,2.38,0.062,4.35,3.06,7.84,10672.519531
2018-05-22,2.862,10.56,2.48,0.56,0.833,2.37,0.053,4.34,3.06,7.81,10765.80957
2018-05-23,2.838,10.62,2.45,0.5,0.806,2.3,0.048,4.34,3.01,7.85,10631.120117
2018-05-24,2.804,10.69,2.41,0.53,0.758,2.27,0.048,4.34,2.98,7.87,10564.129883
2018-05-25,2.785,10.96,2.35,0.45,0.712,2.25,0.043,4.35,2.93,7.79,10448.219727
2018-05-30,2.644,11.22,2.25,0.33,0.706,2.16,0.033,4.35,2.84,7.78,10105.790039
2018-06-01,2.699,11.27,2.24,0.38,0.714,2.21,0.05,4.32,2.89,7.85,10169.349609
2018-06-04,2.73,11.25,2.27,0.4,0.734,2.26,0.056,4.33,2.94,7.88,10204.320313
2018-06-05,2.725,11.53,2.24,0.4,0.702,2.28,0.056,4.33,2.92,7.83,10385.610352
2018-06-06,2.761,12.28,2.3,0.42,0.8,2.3,0.056,4.33,2.97,7.92,10365.129883
2018-06-07,2.842,11.94,2.27,0.51,0.831,2.35,0.055,4.33,2.93,7.99,10313.849609
2018-06-08,2.775,11.65,2.31,0.41,0.817,2.31,0.051,4.34,2.93,7.95,10205.519531
2018-06-12,2.804,11.62,2.3,0.5,0.888,2.34,0.057,4.34,2.96,7.97,10315.280273
2018-06-13,2.776,11.72,2.32,0.47,0.841,2.35,0.057,4.33,2.98,7.93,10161.650391
2018-06-14,2.724,12.24,2.27,0.5,0.778,2.34,0.046,4.33,2.94,7.95,10084.179688
2018-06-19,2.621,11.74,2.15,0.35,0.705,2.27,0.037,4.33,2.89,7.86,9414.759766
2018-06-20,2.653,11.77,2.18,0.38,0.713,2.3,0.042,4.33,2.93,7.83,9501.339844
2018-06-21,2.673,12.11,2.14,0.36,0.705,2.32,0.043,4.33,2.9,7.77,9316.679688
2018-06-22,2.649,12.03,2.12,0.35,0.706,2.31,0.039,4.33,2.9,7.82,9409.950195
2018-06-25,2.629,11.84,2.09,0.32,0.712,2.26,0.04,4.33,2.87,7.82,9324.830078
2018-06-26,2.641,11.81,2.1,0.34,0.735,2.24,0.045,4.33,2.88,7.83,9339.370117
2018-06-27,2.626,11.82,2.06,0.31,0.715,2.23,0.046,4.33,2.83,7.87,9168.660156
2018-06-28,2.616,11.75,2.13,0.32,0.699,2.22,0.04,4.32,2.84,7.94,9071.730469
2018-06-29,2.63,11.62,2.17,0.34,0.668,2.22,0.04,4.31,2.85,7.9,9379.469727
2018-07-03,2.613,11.4,2.14,0.32,0.635,2.25,0.037,4.31,2.83,7.88,9221.540039
2018-07-05,2.594,11.42,2.14,0.34,0.642,2.22,0.032,4.28,2.84,7.9,8862.179688
2018-07-06,2.624,11.24,2.13,0.3,0.64,2.18,0.027,4.27,2.82,7.87,8911.339844
2018-07-10,2.632,11.18,2.16,0.31,0.659,2.19,0.038,4.22,2.87,7.9,9205.429688
2018-07-11,2.607,11.2,2.14,0.36,0.648,2.2,0.038,4.22,2.85,7.87,9023.820313
2018-07-12,2.629,11.37,2.16,0.37,0.637,2.2,0.038,4.23,2.85,7.78,9273.610352
2018-07-13,2.629,11.35,2.14,0.33,0.622,2.2,0.038,4.22,2.83,7.79,9326.969727
2018-07-17,2.656,11.32,2.12,0.36,0.629,2.19,0.039,4.24,2.86,7.75,9285.160156
2018-07-18,2.636,11.31,2.14,0.34,0.628,2.17,0.044,4.23,2.88,7.75,9195.240234
2018-07-19,2.656,11.07,2.11,0.35,0.627,2.18,0.039,4.22,2.84,7.79,9148.780273
2018-07-20,2.616,10.95,2.18,0.33,0.677,2.16,0.034,4.21,2.89,7.79,9251.480469
2018-07-23,2.669,11.02,2.23,0.38,0.715,2.18,0.086,4.21,2.96,7.81,9314.299805
2018-07-24,2.718,11.02,2.22,0.41,0.701,2.22,0.085,4.21,2.95,7.78,9465.799805
2018-07-25,2.679,10.87,2.28,0.38,0.691,2.22,0.07,4.21,2.94,7.79,9463.759766
2018-07-26,2.684,11.01,2.28,0.41,0.705,2.22,0.091,4.21,2.98,7.76,9352.25
2018-07-27,2.645,10.98,2.29,0.41,0.702,2.23,0.101,4.21,2.96,7.78,9295.929688
2018-07-30,2.649,11.02,2.3,0.43,0.751,2.22,0.106,4.2,2.98,7.79,9181.94043
2018-07-31,2.649,11.09,2.31,0.44,0.732,2.2,0.05,4.2,2.96,7.77,9178.780273
2018-08-01,2.689,11.2,2.36,0.47,0.787,2.24,0.129,4.18,3.0,7.7,9005.370117
2018-08-02,2.729,11.22,2.36,0.47,0.785,2.26,0.121,4.15,2.98,7.72,8780.55957
2018-08-03,2.725,11.05,2.35,0.42,0.741,2.25,0.11,4.15,2.95,7.76,8602.120117
2018-08-07,2.656,11.14,2.37,0.4,0.735,2.2,0.11,4.15,2.98,7.79,8674.030273
2018-08-08,2.677,11.33,2.36,0.4,0.73,2.23,0.11,4.14,2.96,7.78,8499.219727
2018-08-09,2.652,11.48,2.33,0.39,0.712,2.22,0.115,4.15,2.93,7.75,8752.200195
2018-08-10,2.588,11.76,2.29,0.34,0.67,2.19,0.105,4.15,2.87,7.75,8813.490234
2018-08-13,2.579,11.75,2.3,0.32,0.688,2.13,0.103,4.15,2.88,7.82,8844.860352
2018-08-14,2.589,11.61,2.31,0.32,0.686,2.17,0.106,4.15,2.89,7.82,8784.900391
2018-08-16,2.555,11.64,2.25,0.31,0.674,2.2,0.104,4.16,2.87,7.86,8500.419922
2018-08-20,2.525,11.87,2.25,0.31,0.657,2.2,0.1,4.14,2.82,7.84,8414.150391
2018-08-21,2.536,12.34,2.26,0.31,0.672,2.17,0.094,4.14,2.85,7.83,8549.05957
2018-08-23,2.531,12.18,2.25,0.35,0.684,2.17,0.1,4.13,2.82,7.88,8501.389648
2018-08-24,2.535,12.01,2.26,0.34,0.688,2.17,0.106,4.14,2.82,7.87,8484.740234
2018-08-27,2.54,11.93,2.29,0.36,0.716,2.16,0.101,4.14,2.85,7.89,8728.55957
2018-08-28,2.56,12.04,2.31,0.36,0.719,2.2,0.101,4.14,2.88,7.9,8733.75
2018-08-29,2.549,12.05,2.32,0.38,0.743,2.21,0.107,4.14,2.89,7.92,8678.259766
2018-08-30,2.569,12.34,2.28,0.39,0.693,2.23,0.115,4.14,2.86,7.93,8552.799805
2018-09-04,2.524,12.53,2.23,0.34,0.691,2.23,0.125,4.18,2.9,8.06,8554.44043
2018-09-05,2.549,12.55,2.24,0.36,0.715,2.25,0.121,4.21,2.9,8.05,8402.509766
2018-09-06,2.564,12.2,2.23,0.38,0.694,2.27,0.116,4.26,2.88,8.06,8324.160156
2018-09-12,2.586,12.44,2.33,0.42,0.728,2.39,0.116,4.25,2.97,8.13,8111.160156
2018-09-14,2.603,12.33,2.34,0.43,0.767,2.39,0.117,4.21,2.99,8.13,8113.879883
2018-09-18,2.661,12.24,2.38,0.45,0.792,2.39,0.123,4.21,3.05,8.14,8133.220215
2018-09-19,2.71,12.07,2.42,0.49,0.799,2.43,0.128,4.18,3.08,8.07,8248.120117
2018-09-21,2.702,11.7,2.43,0.46,0.78,2.46,0.14,4.17,3.07,8.08,8409.179688
2018-09-26,2.735,11.61,2.42,0.53,0.846,2.44,0.135,4.17,3.06,8.07,8420.540039
2018-09-27,2.69,11.49,2.41,0.51,0.845,2.41,0.13,4.16,3.06,8.03,8334.75
2018-09-28,2.671,11.64,2.42,0.49,0.808,2.4,0.134,4.15,3.05,8.02,8401.089844
2018-10-09,2.771,10.75,2.57,0.56,0.883,2.55,0.158,4.19,3.21,8.08,8046.390137
2018-10-10,2.752,10.86,2.55,0.55,0.899,2.53,0.152,4.19,3.22,8.03,8010.689941
2018-10-11,2.728,10.86,2.49,0.5,0.879,2.47,0.144,4.2,3.14,7.99,7524.089844
2018-10-15,2.688,10.62,2.5,0.48,0.873,2.42,0.144,4.2,3.16,7.92,7444.47998
2018-10-16,2.708,10.34,2.49,0.51,0.837,2.45,0.149,4.2,3.16,7.87,7298.97998
2018-10-17,2.699,10.26,2.51,0.48,0.819,2.43,0.147,4.2,3.19,7.91,7365.209961
2018-10-19,2.679,10.33,2.49,0.41,0.834,2.47,0.15,4.2,3.2,7.92,7387.740234
2018-10-22,2.699,10.21,2.48,0.47,0.824,2.48,0.154,4.23,3.2,7.93,7748.819824
2018-10-23,2.675,10.27,2.45,0.43,0.794,2.45,0.149,4.23,3.17,7.89,7574.990234
2018-10-24,2.656,10.51,2.43,0.39,0.769,2.44,0.135,4.22,3.1,7.87,7545.109863
2018-10-25,2.608,10.54,2.45,0.39,0.771,2.41,0.115,4.24,3.14,7.87,7529.410156
2018-10-26,2.594,10.25,2.39,0.36,0.739,2.4,0.115,4.28,3.08,7.88,7504.720215
2018-10-29,2.565,10.4,2.39,0.36,0.745,2.36,0.11,4.29,3.08,7.81,7322.240234
2018-10-30,2.58,10.16,2.44,0.39,0.747,2.4,0.121,4.3,3.12,7.83,7375.22998
2018-10-31,2.625,10.24,2.49,0.38,0.754,2.43,0.127,4.26,3.15,7.85,7482.830078
2018-11-01,2.645,10.14,2.48,0.41,0.755,2.43,0.127,4.25,3.14,7.82,7567.790039
2018-11-05,2.74,10.14,2.52,0.43,0.794,2.44,0.132,4.27,3.2,7.81,7839.080078
2018-11-09,2.757,10.4,2.5,0.43,0.793,2.46,0.129,4.26,3.19,7.77,7648.549805
2018-11-13,2.729,10.6,2.46,0.39,0.782,2.41,0.119,4.27,3.14,7.76,7963.660156
2018-11-14,2.699,10.45,2.42,0.39,0.785,2.37,0.114,4.29,3.12,7.73,7908.549805
2018-11-16,2.675,10.15,2.36,0.37,0.769,2.33,0.11,4.29,3.08,7.82,8062.290039
2018-11-19,2.661,10.15,2.35,0.38,0.782,2.3,0.1,4.29,3.06,7.79,8108.850098
2018-11-26,2.633,10.2,2.35,0.36,0.74,2.3,0.097,4.25,3.07,7.73,7615.910156
2018-11-27,2.633,10.12,2.33,0.35,0.732,2.31,0.098,4.25,3.06,7.73,7635.160156
2018-11-28,2.618,10.11,2.33,0.33,0.733,2.31,0.108,4.25,3.06,7.64,7757.069824
2018-11-29,2.599,10.03,2.3,0.33,0.695,2.31,0.091,4.25,3.03,7.61,7597.009766
2018-11-30,2.589,9.93,2.27,0.31,0.686,2.29,0.097,4.24,3.01,7.61,7681.75
2018-12-03,2.614,10.0,2.24,0.33,0.693,2.31,0.093,4.22,2.98,7.63,7938.470215
2018-12-04,2.529,10.09,2.18,0.28,0.668,2.23,0.077,4.21,2.91,7.57,7953.720215
2018-12-06,2.45,10.04,2.08,0.24,0.655,2.14,0.063,4.21,2.87,7.42,7735.049805
2018-12-07,2.444,10.05,2.07,0.25,0.683,2.09,0.068,4.21,2.85,7.46,7733.890137
2018-12-10,2.439,10.22,2.05,0.25,0.692,2.05,0.048,4.2,2.85,7.59,7624.859863
2018-12-11,2.454,10.15,2.07,0.27,0.711,2.11,0.053,4.21,2.89,7.53,7685.399902
2018-12-12,2.449,10.04,2.12,0.24,0.729,2.15,0.064,4.21,2.91,7.41,7698.02002
2018-12-13,2.466,9.83,2.15,0.27,0.728,2.15,0.064,4.21,2.91,7.41,7808.040039
2018-12-14,2.462,9.68,2.1,0.26,0.71,2.18,0.043,4.21,2.89,7.44,7629.649902
2018-12-17,2.443,9.66,2.05,0.25,0.737,2.15,0.043,4.21,2.86,7.46,7592.649902
2018-12-18,2.418,9.74,2.01,0.23,0.707,2.11,0.04,4.21,2.82,7.35,7530.319824
2018-12-19,2.383,9.59,1.97,0.25,0.705,2.11,0.046,4.2,2.77,7.22,7418.689941
2018-12-20,2.341,9.45,1.99,0.23,0.676,2.03,0.041,4.23,2.79,7.27,7426.439941
2018-12-21,2.387,9.46,2.02,0.24,0.703,2.09,0.053,4.23,2.79,7.28,7337.600098
2018-12-27,2.378,9.34,1.99,0.22,0.692,2.06,0.037,4.24,2.77,7.28,7215.339844
2019-01-04,2.234,9.12,1.92,0.18,0.696,1.87,-0.023,4.23,2.67,7.45,7284.839844
2019-01-07,2.269,9.18,1.95,0.19,0.724,1.94,0.0,4.24,2.7,7.51,7400.200195
2019-01-08,2.302,9.14,1.96,0.23,0.736,1.99,0.014,4.18,2.73,7.45,7391.649902
2019-01-09,2.325,9.1,1.98,0.29,0.711,2.02,0.029,4.14,2.74,7.47,7447.930176
2019-01-10,2.315,9.21,1.98,0.26,0.675,1.98,0.024,4.1,2.74,7.48,7428.609863
2019-01-11,2.305,9.22,1.95,0.24,0.661,1.99,0.014,4.1,2.71,7.5,7474.009766
2019-01-15,2.285,9.21,1.97,0.2,0.624,2.01,0.014,4.09,2.72,7.47,7547.350098
2019-01-16,2.271,9.25,1.99,0.22,0.633,2.02,0.006,4.1,2.73,7.56,7540.450195
2019-01-17,2.277,9.21,1.99,0.23,0.643,1.98,0.007,4.09,2.75,7.55,7470.359863
2019-01-18,2.311,9.1,2.03,0.27,0.659,1.98,0.01,4.1,2.79,7.6,7581.390137
2019-01-22,2.297,9.13,1.96,0.26,0.645,2.02,-0.001,4.1,2.74,7.53,7516.790039
2019-01-23,2.277,8.97,1.97,0.23,0.636,1.99,0.004,4.1,2.76,7.58,7523.77002
2019-01-24,2.268,9.11,1.93,0.21,0.589,1.97,0.009,4.1,2.72,7.56,7573.52002
2019-01-25,2.208,9.07,1.97,0.18,0.603,1.97,-0.001,4.1,2.76,7.55,7595.450195
2019-01-29,2.228,9.04,1.94,0.21,0.607,1.92,0.006,4.1,2.72,7.53,7551.299805
2019-01-30,2.239,9.06,1.92,0.2,0.595,1.91,0.007,4.1,2.7,7.55,7470.470215
2019-01-31,2.238,8.87,1.88,0.17,0.556,1.82,0.006,4.1,2.63,7.48,7479.220215
2019-02-12,2.114,8.96,1.92,0.13,0.566,1.82,-0.006,4.06,2.68,7.53,8010.069824
2019-02-13,2.149,8.94,1.93,0.12,0.55,1.84,-0.001,4.04,2.71,7.47,8171.209961
2019-02-14,2.144,8.8,1.88,0.11,0.529,1.82,-0.006,4.03,2.66,7.52,8219.959961
2019-02-15,2.099,8.77,1.89,0.11,0.538,1.79,-0.016,4.03,2.66,7.58,8125.629883
2019-02-20,2.099,8.97,1.89,0.09,0.528,1.75,-0.031,4.03,2.65,7.55,8473.429688
2019-02-21,2.054,9.0,1.91,0.11,0.543,1.77,-0.037,4.03,2.69,7.54,8451.709961
2019-02-22,2.094,8.93,1.89,0.11,0.518,1.77,-0.037,4.03,2.65,7.61,8651.200195
