Date,10years
2021-12-28,10.31 
2021-12-29,10.44 
2021-12-30,10.31 
2021-12-31,
2022-01-03,11.05 
2022-01-04,11.30 
2022-01-05,11.30 
2022-01-06,11.34 
2022-01-07,11.06 
2022-01-10,11.14 
2022-01-11,11.25 
2022-01-12,11.32 
2022-01-13,11.00 
2022-01-14,11.27 
2022-01-17,11.55 
2022-01-18,11.60 
2022-01-19,11.40 
2022-01-20,11.03 
2022-01-21,11.25 
2022-01-24,11.54 
2022-01-25,11.44 
2022-01-26,11.33 
2022-01-27,11.50 
2022-01-28,11.11 
2022-01-31,11.08 
2022-02-01,11.29 
2022-02-02,11.16 
2022-02-03,11.20 
2022-02-04,11.20 
2022-02-07,11.17 
2022-02-08,11.30 
2022-02-09,11.50 
2022-02-10,11.57 
2022-02-11,11.26 
2022-02-14,
2022-02-15,11.28 
2022-02-16,11.19 
2022-02-17,11.26 
2022-02-18,11.26 
2022-02-21,11.22 
2022-02-22,11.21 
2022-02-23,11.17 
2022-02-24,11.31 
2022-02-25,11.32 
2022-03-02,11.33 
2022-03-03,11.42 
2022-03-04,11.42 
2022-03-07,11.86 
2022-03-08,12.01 
2022-03-09,11.93 
2022-03-10,12.05 
2022-03-11,12.09 
2022-03-14,12.39 
2022-03-15,12.26 
2022-03-16,12.20 
2022-03-17,12.07 
2022-03-18,12.14 
2022-03-21,11.90 
2022-03-22,11.90 
2022-03-23,11.76 
2022-03-24,11.55 
2022-03-25,11.40 
2022-03-28,11.27 
2022-03-29,11.19 
2022-03-30,11.35 
2022-03-31,11.25 
2022-04-01,11.02 
2022-04-04,11.22 
2022-04-05,10.97 
2022-04-06,11.12 
2022-04-07,11.20 
2022-04-08,11.86 
2022-04-11,11.95 
2022-04-12,12.05 
2022-04-13,12.08 
2022-04-14,12.14 
2022-04-18,12.19 
2022-04-19,12.22 
2022-04-20,12.18 
2022-04-22,12.30 
2022-04-25,12.32 
2022-04-26,12.33 
2022-04-27,12.29 
2022-04-28,12.37 
2022-04-29,12.20 
2022-05-02,12.45 
2022-05-03,12.37 
2022-05-04,12.32 
2022-05-05,12.58 
2022-05-06,12.68 
2022-05-09,12.64 
2022-05-10,12.61 
2022-05-11,12.69 
2022-05-12,12.72 
2022-05-13,12.76 
2022-05-16,12.53 
2022-05-17,12.51 
2022-05-18,12.51 
2022-05-19,12.35 
2022-05-20,12.22 
2022-05-23,12.15 
2022-05-24,12.34 
2022-05-25,12.48 
2022-05-26,12.34 
2022-05-27,12.31 
2022-05-30,12.59 
2022-05-31,12.55 
2022-06-01,12.63 
2022-06-02,12.77 
2022-06-03,12.65 
2022-06-06,12.72 
2022-06-07,12.91 
2022-06-08,12.88 
2022-06-09,12.80 
2022-06-10,12.86 
2022-06-13,13.00 
2022-06-14,13.26 
2022-06-15,13.14 
2022-06-17,12.90 
2022-06-20,12.79 
2022-06-21,12.86 
2022-06-22,12.72 
2022-06-23,12.77 
2022-06-24,12.86 
2022-06-27,12.91 
2022-06-28,13.15 
2022-06-29,13.28 
2022-06-30,13.05 
2022-07-01,13.07 
2022-07-04,13.05 
2022-07-05,13.20 
2022-07-06,13.23 
2022-07-07,13.20 
2022-07-08,13.24 
2022-07-11,13.37 
2022-07-12,13.41 
2022-07-13,13.20 
2022-07-14,13.29 
2022-07-15,13.36 
2022-07-18,13.50 
2022-07-19,13.63 
2022-07-20,13.70 
2022-07-21,13.72 
2022-07-22,13.63 
2022-07-25,13.48 
2022-07-26,13.40 
2022-07-27,13.50 
2022-07-28,13.20 
2022-07-29,13.04 
2022-08-01,12.90 
2022-08-02,12.81 
2022-08-03,12.90 
2022-08-04,12.61 
2022-08-05,12.46 
2022-08-08,12.21 
2022-08-09,12.28 
2022-08-10,12.20 
2022-08-11,12.31 
2022-08-12,12.13 
2022-08-15,11.95 
2022-08-16,11.87 
2022-08-17,12.01 
2022-08-18,12.09 
2022-08-19,12.29 
2022-08-22,12.27 
2022-08-23,12.13 
2022-08-24,12.15 
2022-08-25,12.22 
2022-08-26,12.28 
2022-08-29,12.24 
2022-08-30,12.34 
2022-08-31,12.19 
2022-09-01,12.13 
2022-09-02,11.94 
2022-09-05,11.91 
2022-09-06,11.99 
2022-09-08,11.85 
2022-09-09,11.65 
2022-09-12,11.70 
2022-09-13,11.98 
2022-09-14,12.05 
2022-09-15,12.11 
2022-09-16,12.09 
2022-09-19,11.97 
2022-09-20,11.98 
2022-09-21,11.85 
2022-09-22,11.61 
2022-09-23,11.74 
2022-09-26,12.07 
2022-09-27,12.04 
2022-09-28,12.16 
2022-09-29,12.20 
2022-09-30,12.00 
2022-10-03,11.76 
2022-10-04,11.69 
2022-10-05,11.78 
2022-10-06,11.81 
2022-10-07,11.76 
2022-10-10,11.78 
2022-10-11,11.87 
2022-10-13,11.89 
2022-10-14,12.02 
2022-10-17,11.91 
2022-10-18,11.85 
2022-10-19,11.94 
2022-10-20,11.96 
2022-10-21,11.94 
2022-10-24,12.13 
2022-10-25,12.13 
2022-10-26,12.17 
2022-10-27,12.03 
2022-10-28,12.03 
2022-10-31,11.91 
2022-11-01,11.79 
2022-11-03,11.90 
2022-11-04,11.86 
2022-11-07,12.00 
2022-11-08,12.14 
2022-11-09,12.22 
2022-11-10,13.00 
2022-11-11,13.32 
2022-11-14,13.15 
2022-11-16,13.18 
2022-11-17,13.26 
2022-11-18,13.24 
2022-11-21,13.38 
2022-11-22,13.48 
2022-11-23,13.88 
2022-11-24,13.49 
2022-11-25,13.66 
2022-11-28,13.57 
2022-11-29,13.13 
2022-11-30,12.81 
2022-12-01,12.83 
2022-12-02,12.57 
2022-12-05,12.82 
2022-12-06,12.94 
2022-12-07,12.82 
2022-12-08,12.96 
2022-12-09,13.04 
2022-12-12,13.25 
2022-12-13,13.21 
2022-12-14,13.69 
2022-12-15,13.41 
2022-12-16,13.47 
2022-12-19,13.45 
2022-12-20,13.19 
2022-12-21,13.13 
2022-12-22,13.05 
2022-12-23,12.95 
2022-12-26,12.94 
2022-12-27,13.05 
2022-12-28,12.81 
2022-12-29,12.76 
2022-12-30,
2023-01-03,13.16 
2023-01-04,13.28 
2023-01-05,13.03 
2023-01-06,12.89 
2023-01-09,12.85 
2023-01-10,12.74 
2023-01-11,12.47 
2023-01-12,12.32 
2023-01-13,12.38 
2023-01-16,12.67 
2023-01-17,12.56 
2023-01-18,12.67 
2023-01-19,12.81 
2023-01-20,13.00 
2023-01-23,13.26 
2023-01-24,13.18 
2023-01-25,12.96 
2023-01-26,13.08 
2023-01-27,13.20 
2023-01-30,13.18 
2023-01-31,13.07 
2023-02-01,13.17 
2023-02-02,13.02 
2023-02-03,13.36 
2023-02-06,13.43 
2023-02-07,13.35 
2023-02-08,13.35 
2023-02-09,13.43 
2023-02-10,13.54 
2023-02-13,13.43 
2023-02-14,13.47 
2023-02-15,13.36 
2023-02-16,13.41 
2023-02-17,13.25 
2023-02-22,13.26 
2023-02-23,13.31 
2023-02-24,13.44 
2023-02-27,13.36 
2023-02-28,13.31 
2023-03-01,13.48 
2023-03-02,13.62 
2023-03-03,13.58 
2023-03-06,13.57 
2023-03-07,13.55 
2023-03-08,13.39 
2023-03-09,13.19 
2023-03-10,13.18 
2023-03-13,12.94 
2023-03-14,13.08 
2023-03-15,13.24 
2023-03-16,13.13 
2023-03-17,13.14 
2023-03-20,13.05 
2023-03-21,13.11 
2023-03-22,12.93 
2023-03-23,13.11 
2023-03-24,13.03 
2023-03-27,12.91 
2023-03-28,12.95 
2023-03-29,12.99 
2023-03-30,12.84 
2023-03-31,12.82 
2023-04-03,12.73 
2023-04-04,12.64 
2023-04-05,12.58 
2023-04-06,12.66 
2023-04-07,12.65 
2023-04-10,12.69 
2023-04-11,12.48 
2023-04-12,12.47 
2023-04-13,12.31 
2023-04-14,12.37 
2023-04-17,12.31 
2023-04-18,12.40 
2023-04-19,12.69 
2023-04-20,12.60 
2023-04-21,12.60 
2023-04-24,12.55 
2023-04-25,12.43 
2023-04-26,12.34 
2023-04-27,12.25 
2023-04-28,12.36 
2023-05-01,12.37 
2023-05-02,12.32 
2023-05-03,12.16 
2023-05-04,12.08 
2023-05-05,12.11 
2023-05-08,12.24 
2023-05-09,12.36 
2023-05-10,12.20 
2023-05-11,11.95 
2023-05-12,11.79 
2023-05-15,11.65 
2023-05-16,11.74 
2023-05-17,11.84 
2023-05-18,11.83 
2023-05-19,11.90 
2023-05-22,11.85 
2023-05-23,11.73 
2023-05-24,11.68 
2023-05-25,11.63 
2023-05-26,11.57 
2023-05-29,11.60 
2023-05-30,11.55 
2023-05-31,11.55 
2023-06-01,11.53 
2023-06-02,11.38 
2023-06-05,11.18 
2023-06-06,11.16 
2023-06-07,11.26 
2023-06-08,11.23 
2023-06-09,11.20 
2023-06-12,11.24 
2023-06-13,11.38 
2023-06-14,11.30 
2023-06-15,11.18 
2023-06-16,11.16 
2023-06-19,11.19 
2023-06-20,11.17 
2023-06-21,11.04 
2023-06-22,11.06 
2023-06-23,10.98 
2023-06-26,10.88 
2023-06-27,10.83 
2023-06-28,10.88 
2023-06-29,10.88 
2023-06-30,10.68 
2023-07-03,10.56 
2023-07-04,10.64 
2023-07-05,10.78 
2023-07-06,10.87 
2023-07-07,10.64 
2023-07-10,10.68 
2023-07-11,10.67 
2023-07-12,10.61 
2023-07-13,10.71 
2023-07-14,10.79 
2023-07-17,10.77 
2023-07-18,10.71 
2023-07-19,10.83 
2023-07-20,10.99 
2023-07-21,10.93 
2023-07-24,10.85 
2023-07-25,10.83 
2023-07-26,10.82 
2023-07-27,10.95 
2023-07-28,10.93 
2023-07-31,10.85 
2023-08-01,10.81 
2023-08-02,10.71 
2023-08-03,10.88 
2023-08-04,10.88 
2023-08-07,10.87 
2023-08-08,10.83 
2023-08-09,10.86 
2023-08-10,11.00 
2023-08-11,10.93 
2023-08-14,11.11 
2023-08-15,11.20 
2023-08-16,11.21 
2023-08-17,11.37 
2023-08-18,11.29 
2023-08-21,11.39 
2023-08-22,11.31 
2023-08-23,11.13 
2023-08-24,11.17 
2023-08-25,11.19 
2023-08-28,11.18 
2023-08-29,11.04 
2023-08-30,11.05 
2023-08-31,11.23 
2023-09-01,11.12 
2023-09-04,11.22 
2023-09-05,11.35 
2023-09-06,11.42 
2023-09-07,11.34 
2023-09-08,11.41 
2023-09-11,11.29 
2023-09-12,11.29 
2023-09-13,11.29 
2023-09-14,11.28 
2023-09-15,11.34 
2023-09-18,11.35 
2023-09-19,11.43 
2023-09-20,11.41 
2023-09-21,11.49 
2023-09-22,11.50 
2023-09-25,11.59 
2023-09-26,11.84 
2023-09-27,11.99 
2023-09-28,11.87 
2023-09-29,11.71 
2023-10-02,11.91 
2023-10-03,12.12 
2023-10-04,12.05 
2023-10-05,12.07 
2023-10-06,12.06 
2023-10-09,11.88 
2023-10-10,11.79 
2023-10-11,11.63 
2023-10-12,11.73 
2023-10-13,11.85 
2023-10-16,11.74 
2023-10-17,11.98 
2023-10-18,11.81 
2023-10-19,12.02 
2023-10-20,11.91 
2023-10-23,11.90 
2023-10-24,11.85 
2023-10-25,11.86 
2023-10-26,11.66 
2023-10-27,11.80 
2023-10-30,11.99 
2023-10-31,11.88 
2023-11-01,11.73 
2023-11-02,11.65 
2023-11-03,11.45 
2023-11-06,11.65 
2023-11-07,11.46 
2023-11-08,11.46 
2023-11-09,11.39 
2023-11-10,11.41 
2023-11-13,11.31 
2023-11-14,11.15 
2023-11-15,11.14 
2023-11-16,11.14 
2023-11-17,11.00 
2023-11-20,11.08 
2023-11-21,11.25 
2023-11-22,11.03 
2023-11-23,11.06 
2023-11-24,11.11 
2023-11-27,11.08 
2023-11-28,10.90 
2023-11-29,10.94 
2023-11-30,10.97 
2023-12-01,10.89 
2023-12-04,10.96 
2023-12-05,10.98 
2023-12-06,10.96 
2023-12-07,10.86 
2023-12-08,11.02 
2023-12-11,11.05 
2023-12-12,10.98 
2023-12-13,10.77 
2023-12-14,10.83 
2023-12-15,10.62 
2023-12-18,10.66 
2023-12-19,10.61 
2023-12-20,10.46 
2023-12-21,10.52 
2023-12-22,10.36 
2023-12-25,10.36 
2023-12-26,10.43 
2023-12-27,10.36 
2023-12-28,10.36 
2023-12-29,10.36 
2024-01-02,10.42 
2024-01-03,10.53 
2024-01-04,10.65 
2024-01-05,10.67 
2024-01-08,10.62 
2024-01-09,10.72 
2024-01-10,10.70 
2024-01-11,10.65 
2024-01-12,10.59 
2024-01-15,10.52 
2024-01-16,10.67 
2024-01-17,10.80 
2024-01-18,10.82 
2024-01-19,10.71 
2024-01-22,10.83 
2024-01-23,10.74 
2024-01-24,10.71 
2024-01-25,10.67 
2024-01-26,10.57 
2024-01-29,10.73 
2024-01-30,10.67 
2024-01-31,10.66 
2024-02-01,10.62 
2024-02-02,10.74 
2024-02-05,10.68 
2024-02-06,10.65 
2024-02-07,10.60 
2024-02-08,10.77 
2024-02-09,10.68 
2024-02-12,10.75 
2024-02-13,10.75 
2024-02-14,10.79 
2024-02-15,10.78 
2024-02-16,10.78 
2024-02-19,10.76 
2024-02-20,10.73 
2024-02-21,10.72 
2024-02-22,10.79 
2024-02-23,10.81 
2024-02-26,10.87 
2024-02-27,10.83 
2024-02-28,10.85 
2024-02-29,10.77 
2024-03-01,10.74 
2024-03-04,10.71 
2024-03-05,10.65 
,
,
